date,ticker,signal,confidence,rejection_reason,rejection_layer
2024-09-17,PYPL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-09-17,HD,BUY,0.613609,In cooldown until 2024-09-19; need confidence ≥ 0.66,cooldown
2024-09-17,MA,BUY,0.604343,In cooldown until 2024-09-18; need confidence ≥ 0.66,cooldown
2024-09-18,UNH,BUY,0.6498,Already holding position,backtest
2024-09-18,XOM,BUY,0.629171,Already holding position,backtest
2024-09-18,CAT,BUY,0.613609,Already holding position,backtest
2024-09-18,HD,BUY,0.613609,In cooldown until 2024-09-19; need confidence ≥ 0.66,cooldown
2024-09-18,MSFT,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-09-18,BAC,BUY,0.609474,Sector Finance at max 3 positions,sector_limit
2024-09-18,SPY,BUY,0.604343,Already holding position,backtest
2024-09-18,TXN,BUY,0.604343,Already holding position,backtest
2024-09-18,GE,BUY,0.600989,Already holding position,backtest
2024-09-19,META,BUY,0.664411,Already holding position,backtest
2024-09-19,AAPL,BUY,0.641708,Sector Tech at max 3 positions,sector_limit
2024-09-19,GS,BUY,0.629171,Already holding position,backtest
2024-09-19,CSCO,BUY,0.622793,In cooldown until 2024-09-23; need confidence ≥ 0.71,cooldown
2024-09-19,AMZN,BUY,0.609118,Already holding position,backtest
2024-09-20,AAPL,BUY,0.640894,Sector Tech at max 3 positions,sector_limit
2024-09-20,JNJ,BUY,0.63189,Sector Health at max 3 positions,sector_limit
2024-09-20,PFE,BUY,0.616805,Sector Health at max 3 positions,sector_limit
2024-09-20,CSCO,BUY,0.613609,In cooldown until 2024-09-23; need confidence ≥ 0.71,cooldown
2024-09-20,AMZN,BUY,0.608697,Already holding position,backtest
2024-09-23,JNJ,BUY,0.640894,Sector Health at max 3 positions,sector_limit
2024-09-23,AMZN,BUY,0.63364,In cooldown until 2024-09-27; need confidence ≥ 0.69,cooldown
2024-09-23,HD,BUY,0.63189,Already holding position,backtest
2024-09-23,CAT,BUY,0.626331,Already holding position,backtest
2024-09-23,XOM,BUY,0.609474,Already holding position,backtest
2024-09-24,AXP,BUY,0.63189,Already holding position,backtest
2024-09-24,AMD,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-09-24,NFLX,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-09-24,AAPL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-09-24,CAT,BUY,0.602348,Already holding position,backtest
2024-09-24,AMZN,BUY,0.601477,In cooldown until 2024-09-27; need confidence ≥ 0.69,cooldown
2024-09-25,ISRG,BUY,0.667297,Already holding position,backtest
2024-09-25,TXN,BUY,0.658602,Already holding position,backtest
2024-09-25,AMGN,BUY,0.641708,Sector Health at max 3 positions,sector_limit
2024-09-25,GE,BUY,0.640894,In cooldown until 2024-09-30; need confidence ≥ 0.67,cooldown
2024-09-25,JNJ,BUY,0.638383,Sector Health at max 3 positions,sector_limit
2024-09-25,BAC,BUY,0.623364,Sector Finance at max 3 positions,sector_limit
2024-09-25,AXP,BUY,0.622793,Already holding position,backtest
2024-09-25,GILD,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-09-25,ABBV,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-09-25,GS,BUY,0.613609,Already holding position,backtest
2024-09-25,PYPL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-09-25,AVGO,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-09-25,BRK-B,BUY,0.604343,In cooldown until 2024-10-01; need confidence ≥ 0.68,cooldown
2024-09-26,QQQ,BUY,0.647494,Already holding position,backtest
2024-09-26,AAPL,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-09-26,NFLX,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-09-26,PG,BUY,0.629171,Sector Consumer at max 3 positions,sector_limit
2024-09-26,CAT,BUY,0.623364,In cooldown until 2024-10-02; need confidence ≥ 0.65,cooldown
2024-09-26,GE,BUY,0.619195,In cooldown until 2024-09-30; need confidence ≥ 0.67,cooldown
2024-09-26,SPY,BUY,0.613609,Already holding position,backtest
2024-09-26,AMZN,BUY,0.613609,In cooldown until 2024-09-27; need confidence ≥ 0.69,cooldown
2024-09-26,AMGN,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-09-26,COST,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-09-26,MS,BUY,0.600179,Already holding position,backtest
2024-09-27,SPY,BUY,0.63189,Already holding position,backtest
2024-09-27,BRK-B,BUY,0.622793,In cooldown until 2024-10-01; need confidence ≥ 0.68,cooldown
2024-09-27,AMGN,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-09-27,QQQ,BUY,0.613609,In cooldown until 2024-10-03; need confidence ≥ 0.66,cooldown
2024-09-27,COST,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-09-27,META,BUY,0.604343,Already holding position,backtest
2024-09-27,WMT,BUY,0.604343,Already holding position,backtest
2024-09-27,AMZN,BUY,0.60046,Sector Tech at max 3 positions,sector_limit
2024-09-30,AMD,BUY,0.638383,Sector Tech at max 3 positions,sector_limit
2024-09-30,AMZN,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-09-30,QQQ,BUY,0.622793,In cooldown until 2024-10-03; need confidence ≥ 0.66,cooldown
2024-09-30,LLY,BUY,0.619864,Already holding position,backtest
2024-09-30,SPY,BUY,0.613609,Already holding position,backtest
2024-09-30,MS,BUY,0.606768,Already holding position,backtest
2024-09-30,NFLX,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-10-01,PFE,BUY,0.666545,Sector Health at max 3 positions,sector_limit
2024-10-01,ADBE,BUY,0.627155,Sector Tech at max 3 positions,sector_limit
2024-10-01,NFLX,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-10-01,PEP,BUY,0.613609,Sector Consumer at max 3 positions,sector_limit
2024-10-01,MS,BUY,0.607188,Already holding position,backtest
2024-10-01,GILD,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-10-02,ORCL,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-10-02,JNJ,BUY,0.63189,Sector Health at max 3 positions,sector_limit
2024-10-02,MS,BUY,0.63189,Already holding position,backtest
2024-10-02,TMO,BUY,0.622793,In cooldown until 2024-10-03; need confidence ≥ 0.65,cooldown
2024-10-02,BAC,BUY,0.619195,Sector Finance at max 3 positions,sector_limit
2024-10-02,PYPL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-10-02,AMGN,BUY,0.607188,Sector Health at max 3 positions,sector_limit
2024-10-02,PFE,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-10-02,TXN,BUY,0.600179,In cooldown until 2024-10-04; need confidence ≥ 0.65,cooldown
2024-10-03,MA,BUY,0.63189,Sector Finance at max 3 positions,sector_limit
2024-10-03,JNJ,BUY,0.63189,Sector Health at max 3 positions,sector_limit
2024-10-03,ABBV,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-10-03,BAC,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-10-03,TMO,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-10-03,GILD,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-10-04,ABBV,BUY,0.640894,Sector Health at max 3 positions,sector_limit
2024-10-04,AXP,BUY,0.640894,Already holding position,backtest
2024-10-04,AVGO,BUY,0.625602,Sector Tech at max 3 positions,sector_limit
2024-10-07,MA,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-10-07,WFC,BUY,0.619195,Sector Finance at max 3 positions,sector_limit
2024-10-07,NFLX,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-10-07,KO,BUY,0.613609,Already holding position,backtest
2024-10-07,BRK-B,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-10-07,WMT,BUY,0.604343,In cooldown until 2024-10-08; need confidence ≥ 0.65,cooldown
2024-10-07,GILD,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-10-08,CAT,BUY,0.63189,Already holding position,backtest
2024-10-08,TMO,BUY,0.63189,Sector Health at max 3 positions,sector_limit
2024-10-08,TXN,BUY,0.628093,Sector Tech at max 3 positions,sector_limit
2024-10-08,CRM,BUY,0.622532,Already holding position,backtest
2024-10-08,GE,BUY,0.613609,Already holding position,backtest
2024-10-08,JNJ,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-10-08,ADBE,BUY,0.606289,Sector Tech at max 3 positions,sector_limit
2024-10-08,ABBV,BUY,0.604343,Already holding position,backtest
2024-10-09,WFC,BUY,0.65201,Sector Finance at max 3 positions,sector_limit
2024-10-09,ABBV,BUY,0.63189,Already holding position,backtest
2024-10-09,GILD,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-10-10,CVX,BUY,0.641708,Already holding position,backtest
2024-10-10,ABBV,BUY,0.622793,Already holding position,backtest
2024-10-10,QQQ,BUY,0.604343,Already holding position,backtest
2024-10-10,KO,BUY,0.604343,In cooldown until 2024-10-15; need confidence ≥ 0.67,cooldown
2024-10-10,AMGN,BUY,0.603102,Sector Health at max 3 positions,sector_limit
2024-10-10,ADBE,BUY,0.600989,Sector Tech at max 3 positions,sector_limit
2024-10-11,ISRG,BUY,0.640894,In cooldown until 2024-10-15; need confidence ≥ 0.67,cooldown
2024-10-11,CVX,BUY,0.629171,Already holding position,backtest
2024-10-11,HD,BUY,0.622793,In cooldown until 2024-10-16; need confidence ≥ 0.67,cooldown
2024-10-11,BRK-B,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-10-11,V,BUY,0.621231,Already holding position,backtest
2024-10-11,UNH,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-10-11,NFLX,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-10-11,PYPL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-10-11,KO,BUY,0.604343,In cooldown until 2024-10-15; need confidence ≥ 0.67,cooldown
2024-10-11,ABBV,BUY,0.604343,Already holding position,backtest
2024-10-11,WMT,BUY,0.604343,Already holding position,backtest
2024-10-11,AMGN,BUY,0.600989,Sector Health at max 3 positions,sector_limit
2024-10-14,PFE,BUY,0.688532,Sector Health at max 3 positions,sector_limit
2024-10-14,ABBV,BUY,0.640894,Already holding position,backtest
2024-10-14,CVX,BUY,0.629171,Already holding position,backtest
2024-10-14,BRK-B,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-10-14,NFLX,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-10-14,LLY,BUY,0.613609,Already holding position,backtest
2024-10-14,GE,BUY,0.613609,Already holding position,backtest
2024-10-14,META,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-10-14,UNH,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-10-14,V,BUY,0.600179,Already holding position,backtest
2024-10-15,CRM,BUY,0.622793,Already holding position,backtest
2024-10-15,COST,BUY,0.622793,Already holding position,backtest
2024-10-15,CAT,BUY,0.613609,Already holding position,backtest
2024-10-15,WMT,BUY,0.613609,Already holding position,backtest
2024-10-15,PFE,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-10-15,PEP,BUY,0.610468,Already holding position,backtest
2024-10-15,META,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-10-15,JNJ,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-10-15,NFLX,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-10-15,HD,BUY,0.604343,In cooldown until 2024-10-16; need confidence ≥ 0.67,cooldown
2024-10-16,NVDA,BUY,0.629171,Sector Tech at max 3 positions,sector_limit
2024-10-16,UNH,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-10-16,WMT,BUY,0.622793,Already holding position,backtest
2024-10-16,META,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-10-16,LLY,BUY,0.613609,Already holding position,backtest
2024-10-16,GILD,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-10-16,PFE,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-10-16,HD,BUY,0.604343,Sector Consumer at max 3 positions,sector_limit
2024-10-17,CAT,BUY,0.640894,Already holding position,backtest
2024-10-17,NFLX,BUY,0.629171,Sector Tech at max 3 positions,sector_limit
2024-10-17,META,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-10-17,CRM,BUY,0.622793,Already holding position,backtest
2024-10-17,GILD,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-10-17,ISRG,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-10-17,ABBV,BUY,0.613609,Already holding position,backtest
2024-10-17,WMT,BUY,0.604343,Already holding position,backtest
2024-10-18,HD,BUY,0.640894,Sector Consumer at max 3 positions,sector_limit
2024-10-18,CRM,BUY,0.604343,In cooldown until 2024-10-24; need confidence ≥ 0.74,cooldown
2024-10-18,COST,BUY,0.604343,Already holding position,backtest
2024-10-18,CVX,BUY,0.602348,Already holding position,backtest
2024-10-21,QQQ,BUY,0.640894,Already holding position,backtest
2024-10-21,GE,BUY,0.640894,Already holding position,backtest
2024-10-21,ISRG,BUY,0.630155,Sector Health at max 3 positions,sector_limit
2024-10-21,MS,BUY,0.625602,Sector Finance at max 3 positions,sector_limit
2024-10-21,AAPL,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-10-21,AMZN,BUY,0.603102,Already holding position,backtest
2024-10-22,AVGO,BUY,0.656499,Sector Tech at max 3 positions,sector_limit
2024-10-22,ISRG,BUY,0.635761,Sector Health at max 3 positions,sector_limit
2024-10-22,QQQ,BUY,0.635761,Already holding position,backtest
2024-10-22,AAPL,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-10-22,SPY,BUY,0.613609,Already holding position,backtest
2024-10-22,ORCL,BUY,0.604343,Already holding position,backtest
2024-10-22,BRK-B,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-10-23,TMO,BUY,0.674172,Already holding position,backtest
2024-10-23,TSLA,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-10-23,CVX,BUY,0.613609,In cooldown until 2024-10-28; need confidence ≥ 0.70,cooldown
2024-10-23,AXP,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-10-23,AAPL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-10-23,SPY,BUY,0.604343,Already holding position,backtest
2024-10-23,NFLX,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-10-23,TXN,BUY,0.602348,Sector Tech at max 3 positions,sector_limit
2024-10-23,META,BUY,0.600989,Already holding position,backtest
2024-10-23,LLY,BUY,0.600179,Sector Health at max 3 positions,sector_limit
2024-10-24,LLY,BUY,0.632552,Sector Health at max 3 positions,sector_limit
2024-10-24,ABBV,BUY,0.63189,Already holding position,backtest
2024-10-24,META,BUY,0.613609,Already holding position,backtest
2024-10-24,AMZN,BUY,0.605098,Already holding position,backtest
2024-10-24,JPM,BUY,0.604343,Already holding position,backtest
2024-10-24,ISRG,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-10-24,GILD,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-10-25,COST,BUY,0.668582,Already holding position,backtest
2024-10-25,PEP,BUY,0.619864,Already holding position,backtest
2024-10-25,AVGO,BUY,0.617523,Sector Tech at max 3 positions,sector_limit
2024-10-25,AMZN,BUY,0.606768,Already holding position,backtest
2024-10-25,ORCL,BUY,0.604343,In cooldown until 2024-10-31; need confidence ≥ 0.67,cooldown
2024-10-25,META,BUY,0.604343,Already holding position,backtest
2024-10-25,WMT,BUY,0.604343,Already holding position,backtest
2024-10-25,NFLX,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-10-28,MSFT,BUY,0.688532,Already holding position,backtest
2024-10-28,MS,BUY,0.658602,Sector Finance at max 3 positions,sector_limit
2024-10-28,NFLX,BUY,0.6498,Sector Tech at max 3 positions,sector_limit
2024-10-28,ORCL,BUY,0.63189,In cooldown until 2024-10-31; need confidence ≥ 0.67,cooldown
2024-10-28,AVGO,BUY,0.621831,Sector Tech at max 3 positions,sector_limit
2024-10-28,CRM,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-10-28,LLY,BUY,0.602348,Sector Health at max 3 positions,sector_limit
2024-10-29,ORCL,BUY,0.640894,In cooldown until 2024-10-31; need confidence ≥ 0.67,cooldown
2024-10-29,AXP,BUY,0.63189,Sector Finance at max 3 positions,sector_limit
2024-10-29,BAC,BUY,0.622793,Sector Finance at max 3 positions,sector_limit
2024-10-29,WFC,BUY,0.622793,Already holding position,backtest
2024-10-29,TXN,BUY,0.619864,Sector Tech at max 3 positions,sector_limit
2024-10-29,GOOGL,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-10-29,BRK-B,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-10-29,CVX,BUY,0.613609,Already holding position,backtest
2024-10-29,AMGN,BUY,0.606289,Sector Health at max 3 positions,sector_limit
2024-10-29,V,BUY,0.603762,Sector Finance at max 3 positions,sector_limit
2024-10-30,NVDA,BUY,0.698574,Sector Tech at max 3 positions,sector_limit
2024-10-30,MSFT,BUY,0.683443,Already holding position,backtest
2024-10-30,ORCL,BUY,0.622793,In cooldown until 2024-10-31; need confidence ≥ 0.67,cooldown
2024-10-30,CSCO,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-10-30,GILD,BUY,0.622793,Sector Health at max 3 positions,sector_limit
2024-10-30,PFE,BUY,0.621231,Sector Health at max 3 positions,sector_limit
2024-10-30,COST,BUY,0.619864,Already holding position,backtest
2024-10-30,NFLX,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-10-30,PEP,BUY,0.606768,In cooldown until 2024-11-01; need confidence ≥ 0.65,cooldown
2024-10-30,TXN,BUY,0.603762,Sector Tech at max 3 positions,sector_limit
2024-10-31,WMT,BUY,0.6498,In cooldown until 2024-11-04; need confidence ≥ 0.65,cooldown
2024-10-31,MA,BUY,0.622793,Already holding position,backtest
2024-10-31,WFC,BUY,0.622793,In cooldown until 2024-11-05; need confidence ≥ 0.65,cooldown
2024-10-31,PEP,BUY,0.619864,In cooldown until 2024-11-01; need confidence ≥ 0.65,cooldown
2024-10-31,AMGN,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-10-31,COST,BUY,0.610267,Already holding position,backtest
2024-10-31,JPM,BUY,0.604343,Already holding position,backtest
2024-10-31,MS,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-10-31,AXP,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-10-31,CVX,BUY,0.602348,Already holding position,backtest
2024-11-01,WMT,BUY,0.6498,In cooldown until 2024-11-04; need confidence ≥ 0.65,cooldown
2024-11-01,CVX,BUY,0.627766,Already holding position,backtest
2024-11-01,SPY,BUY,0.610468,Already holding position,backtest
2024-11-04,MS,BUY,0.6498,Sector Finance at max 3 positions,sector_limit
2024-11-04,BAC,BUY,0.640894,Sector Finance at max 3 positions,sector_limit
2024-11-04,NVDA,BUY,0.629171,Sector Tech at max 3 positions,sector_limit
2024-11-04,BRK-B,BUY,0.619864,Sector Finance at max 3 positions,sector_limit
2024-11-04,XOM,BUY,0.617013,Already holding position,backtest
2024-11-04,SPY,BUY,0.613609,Already holding position,backtest
2024-11-04,WFC,BUY,0.610468,In cooldown until 2024-11-05; need confidence ≥ 0.65,cooldown
2024-11-04,PG,BUY,0.60756,Already holding position,backtest
2024-11-04,AVGO,BUY,0.600179,Sector Tech at max 3 positions,sector_limit
2024-11-05,SPY,BUY,0.640894,Already holding position,backtest
2024-11-05,ABBV,BUY,0.63189,Sector Health at max 3 positions,sector_limit
2024-11-05,QQQ,BUY,0.629171,Already holding position,backtest
2024-11-05,PEP,BUY,0.625602,Already holding position,backtest
2024-11-05,CVX,BUY,0.613609,Already holding position,backtest
2024-11-05,V,BUY,0.613609,Already holding position,backtest
2024-11-05,PFE,BUY,0.609118,Sector Health at max 3 positions,sector_limit
2024-11-05,AAPL,BUY,0.604343,Already holding position,backtest
2024-11-05,PYPL,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-11-05,AXP,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-11-05,BRK-B,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-11-05,TMO,BUY,0.600989,Sector Health at max 3 positions,sector_limit
2024-11-06,BRK-B,BUY,0.658602,Sector Finance at max 3 positions,sector_limit
2024-11-06,PYPL,BUY,0.644468,Sector Tech at max 3 positions,sector_limit
2024-11-06,XOM,BUY,0.626331,Already holding position,backtest
2024-11-06,UNH,BUY,0.622532,In cooldown until 2024-11-12; need confidence ≥ 0.67,cooldown
2024-11-06,PG,BUY,0.620713,Already holding position,backtest
2024-11-06,DIS,BUY,0.606768,Already holding position,backtest
2024-11-06,QQQ,BUY,0.604343,Already holding position,backtest
2024-11-06,GILD,BUY,0.604343,Sector Health at max 3 positions,sector_limit
2024-11-07,ABBV,BUY,0.6498,Already holding position,backtest
2024-11-07,PEP,BUY,0.613609,Already holding position,backtest
2024-11-07,DIS,BUY,0.610267,Already holding position,backtest
2024-11-07,PG,BUY,0.602348,Already holding position,backtest
2024-11-08,ISRG,BUY,0.684344,Already holding position,backtest
2024-11-08,BAC,BUY,0.640894,Sector Finance at max 3 positions,sector_limit
2024-11-08,PEP,BUY,0.64067,Already holding position,backtest
2024-11-08,TMO,BUY,0.640276,Sector Health at max 3 positions,sector_limit
2024-11-08,DIS,BUY,0.628093,Already holding position,backtest
2024-11-08,QQQ,BUY,0.622793,Already holding position,backtest
2024-11-08,CSCO,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-11-08,SPY,BUY,0.613609,In cooldown until 2024-11-14; need confidence ≥ 0.66,cooldown
2024-11-08,PFE,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-11-08,V,BUY,0.604343,Already holding position,backtest
2024-11-11,TMO,BUY,0.660619,Sector Health at max 3 positions,sector_limit
2024-11-11,MA,BUY,0.640894,In cooldown until 2024-11-15; need confidence ≥ 0.69,cooldown
2024-11-12,ORCL,BUY,0.641708,Sector Tech at max 3 positions,sector_limit
2024-11-12,ISRG,BUY,0.640894,Already holding position,backtest
2024-11-12,PFE,BUY,0.629171,Sector Health at max 3 positions,sector_limit
2024-11-12,CAT,BUY,0.622793,Already holding position,backtest
2024-11-12,MA,BUY,0.613609,In cooldown until 2024-11-15; need confidence ≥ 0.69,cooldown
2024-11-12,AMGN,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-11-12,BRK-B,BUY,0.613609,Already holding position,backtest
2024-11-12,GOOGL,BUY,0.606768,Sector Tech at max 3 positions,sector_limit
2024-11-12,BAC,BUY,0.604343,Sector Finance at max 3 positions,sector_limit
2024-11-13,ISRG,BUY,0.63189,Already holding position,backtest
2024-11-13,GILD,BUY,0.620261,Sector Health at max 3 positions,sector_limit
2024-11-13,SPY,BUY,0.613609,In cooldown until 2024-11-14; need confidence ≥ 0.66,cooldown
2024-11-14,JNJ,BUY,0.619864,Already holding position,backtest
2024-11-14,META,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-11-15,AVGO,BUY,0.641708,Sector Tech at max 3 positions,sector_limit
2024-11-15,META,BUY,0.633021,Sector Tech at max 3 positions,sector_limit
2024-11-15,GE,BUY,0.63189,Already holding position,backtest
2024-11-15,GS,BUY,0.613609,Sector Finance at max 3 positions,sector_limit
2024-11-15,CVX,BUY,0.607188,In cooldown until 2024-11-21; need confidence ≥ 0.77,cooldown
2024-11-15,PYPL,BUY,0.604343,Already holding position,backtest
2024-11-15,V,BUY,0.604343,Already holding position,backtest
2024-11-18,QQQ,BUY,0.65201,Already holding position,backtest
2024-11-18,GS,BUY,0.640894,Sector Finance at max 3 positions,sector_limit
2024-11-18,CSCO,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-11-18,TXN,BUY,0.621231,Sector Tech at max 3 positions,sector_limit
2024-11-18,V,BUY,0.604343,Already holding position,backtest
2024-11-19,CRM,BUY,0.640894,Sector Tech at max 3 positions,sector_limit
2024-11-19,AAPL,BUY,0.633021,Already holding position,backtest
2024-11-19,JNJ,BUY,0.619195,In cooldown until 2024-11-22; need confidence ≥ 0.66,cooldown
2024-11-19,CAT,BUY,0.613609,Already holding position,backtest
2024-11-19,V,BUY,0.604343,In cooldown until 2024-11-25; need confidence ≥ 0.65,cooldown
2024-11-20,COST,BUY,0.667297,Sector Consumer at max 3 positions,sector_limit
2024-11-20,GE,BUY,0.640894,In cooldown until 2024-11-26; need confidence ≥ 0.65,cooldown
2024-11-20,TXN,BUY,0.625602,Sector Tech at max 3 positions,sector_limit
2024-11-20,GS,BUY,0.613609,Already holding position,backtest
2024-11-20,CSCO,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-11-20,CRM,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-11-20,META,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-11-20,CAT,BUY,0.604343,Already holding position,backtest
2024-11-20,AMZN,BUY,0.603762,Sector Tech at max 3 positions,sector_limit
2024-11-21,JNJ,BUY,0.65201,In cooldown until 2024-11-22; need confidence ≥ 0.66,cooldown
2024-11-21,PYPL,BUY,0.6498,Already holding position,backtest
2024-11-21,AMZN,BUY,0.619864,Sector Tech at max 3 positions,sector_limit
2024-11-21,AAPL,BUY,0.618656,In cooldown until 2024-11-26; need confidence ≥ 0.67,cooldown
2024-11-21,ISRG,BUY,0.613609,Sector Health at max 3 positions,sector_limit
2024-11-22,DIS,BUY,0.641708,Already holding position,backtest
2024-11-22,NVDA,BUY,0.634031,Sector Tech at max 3 positions,sector_limit
2024-11-22,XOM,BUY,0.633021,In cooldown until 2024-11-27; need confidence ≥ 0.65,cooldown
2024-11-22,V,BUY,0.622793,In cooldown until 2024-11-25; need confidence ≥ 0.65,cooldown
2024-11-22,GE,BUY,0.613609,In cooldown until 2024-11-26; need confidence ≥ 0.65,cooldown
2024-11-22,PG,BUY,0.600989,In cooldown until 2024-11-27; need confidence ≥ 0.69,cooldown
2024-11-25,AVGO,BUY,0.6343,Sector Tech at max 3 positions,sector_limit
2024-11-25,UNH,BUY,0.623364,Already holding position,backtest
2024-11-25,HD,BUY,0.622793,Already holding position,backtest
2024-11-25,NVDA,BUY,0.613609,Sector Tech at max 3 positions,sector_limit
2024-11-25,CAT,BUY,0.613609,In cooldown until 2024-11-27; need confidence ≥ 0.67,cooldown
2024-11-25,GOOGL,BUY,0.613609,Already holding position,backtest
2024-11-25,BRK-B,BUY,0.604343,Already holding position,backtest
2024-11-25,MSFT,BUY,0.602348,Sector Tech at max 3 positions,sector_limit
2024-11-26,CSCO,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-11-26,TXN,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-11-26,COST,BUY,0.63189,Already holding position,backtest
2024-11-26,XOM,BUY,0.63189,In cooldown until 2024-11-27; need confidence ≥ 0.65,cooldown
2024-11-26,META,BUY,0.622793,Sector Tech at max 3 positions,sector_limit
2024-11-26,PYPL,BUY,0.604343,Already holding position,backtest
2024-11-26,DIS,BUY,0.604343,Already holding position,backtest
2024-11-27,BRK-B,BUY,0.63189,Already holding position,backtest
2024-11-27,COST,BUY,0.613609,Already holding position,backtest
2024-11-29,AAPL,BUY,0.63189,Sector Tech at max 3 positions,sector_limit
2024-11-29,PYPL,BUY,0.613609,In cooldown until 2024-12-04; need confidence ≥ 0.67,cooldown
2024-11-29,META,BUY,0.604343,Sector Tech at max 3 positions,sector_limit
2024-12-02,MSFT,BUY,0.638809,Sector Tech at max 3 positions,sector_limit
